id,datetime,year,month,day_of_month,day_of_week,hour,minute,second,text,user_id,name,follower_count,status_count,lat,lng,grid,keywords,type
1488557162381119491,"February 01, 2022 16:57:38",2022.0,2.0,1.0,1.0,16.0,57.0,38.0,@behstarre @libe @mandragore59va Euh @libe vous n’avez pas honte ?,1.4276409505374577e+18,Cherokee,235.0,10493.0,48.893108171188125,2.2527616766791403,"19,8","behstarr, libe, mandragore59va, libe, asham",
1488557162381119491,"February 01, 2022 16:57:38",2022.0,2.0,1.0,1.0,16.0,57.0,38.0,@behstarre @libe @mandragore59va Euh @libe vous n’avez pas honte ?,1.4276409505374577e+18,Cherokee,235.0,10493.0,48.89323841140844,2.252997855910768,"19,8","behstarr, libe, mandragore59va, libe, asham",
1488557162494312457,"February 01, 2022 16:57:38",2022.0,2.0,1.0,1.0,16.0,57.0,38.0,"Je pense que je viens de comprendre le tweet ""post-it"" de Manu...
Depuis son covid, la mémoire, ce n'est plus ça.",9.086109002649804e+17,Céline,824.0,21029.0,48.89322623294961,2.253244909492713,"19,8","quot, tweet, sinc, covid, memori",Education
1488557162850709506,"February 01, 2022 16:57:38",2022.0,2.0,1.0,1.0,16.0,57.0,38.0,On peut parler 2 min de la pp de @_tidamaleynok ? C’est où pour payer la dote,3225562108.0,nabs,143.0,2896.0,48.89309112154904,2.2528211751392324,"19,8","talk, minut, pay, dowri",
1488557244388196353,"February 01, 2022 16:57:57",2022.0,2.0,1.0,1.0,16.0,57.0,57.0,"@AnthonnyArd78 Dis donc, tu dois être salement en chaleur, t'arrête pas de poster !",1.2642281487382405e+18,nimbusCaged,290.0,372.0,48.893247500205206,2.252781425217533,"19,8","anthonnyard78, hey, post",
1488557360041930752,"February 01, 2022 16:58:25",2022.0,2.0,1.0,1.0,16.0,58.0,25.0,Classy girls wear pearls. 👀 #thierrymugler #museedesartsdecoratifs #fashion @ Musée des Arts décoratifs https://t.co/jQZJ9Fsjuh,32929053.0,Irena Stern,490.0,10890.0,48.86313025,2.33294249,"19,8",,
1488557413372473350,"February 01, 2022 16:58:38",2022.0,2.0,1.0,1.0,16.0,58.0,38.0,"En France, on considère toujours que ""le covid-long"" c'est psychologique et on est au milieu d'une expérience de co… https://t.co/CCCdsAWsoz",9.086109002649804e+17,Céline,824.0,21030.0,48.89196704501086,2.252816290483683,"19,7","quot, psycholog, middl, experi, co…, http, //t.co/cccdsawsoz",Education
1488557413372473350,"February 01, 2022 16:58:38",2022.0,2.0,1.0,1.0,16.0,58.0,38.0,"En France, on considère toujours que ""le covid-long"" c'est psychologique et on est au milieu d'une expérience de co… https://t.co/CCCdsAWsoz",9.086109002649804e+17,Céline,824.0,21030.0,48.89206600248513,2.2530432195669587,"19,7","quot, psycholog, middl, experi, co…, http, //t.co/cccdsawsoz",Education
1488557416472010754,"February 01, 2022 16:58:38",2022.0,2.0,1.0,1.0,16.0,58.0,38.0,"Ah ben tiens, j'ai donc droit à l'indemnité électorale de Macron. Je suis officiellement #pauvre ? https://t.co/1UHnUmJ1bn",26377010.0,Yod'∆h 🏳️‍🌈 🤷‍♂️,538.0,20957.0,48.89217903499562,2.252925995584967,"19,7","entitl, macron, elector, indemn, http, //t.co/1uhnumj1bn",Community and Government
1488557422209900547,"February 01, 2022 16:58:40",2022.0,2.0,1.0,1.0,16.0,58.0,40.0,@h_hauteclaire Merci beaucoup 😊.,2879390537.0,Benjamin Randow,4131.0,87463.0,48.89181924743615,2.2534440190244247,"19,7",h_hauteclair,
1488557612316737541,"February 01, 2022 16:59:25",2022.0,2.0,1.0,1.0,16.0,59.0,25.0,"@petermrl Merci beaucoup, Peter. 😊👍",2879390537.0,Benjamin Randow,4131.0,87464.0,48.892185126444375,2.253166967413605,"19,7","petermrl, thank, peter",
1488557731510427650,"February 01, 2022 16:59:53",2022.0,2.0,1.0,1.0,16.0,59.0,53.0,"Alors, les conseillers, il y a un certain nombre de post ils à ajouter, concernant en vrac la sécurisation des écol… https://t.co/myW6VCNlBs",9.086109002649804e+17,Céline,824.0,21031.0,48.89157203895711,2.252870830456174,"19,6","number, post, concern, secur, schools…, http, //t.co/myw6vcnlb",
1488557880617979911,"February 01, 2022 17:00:29",2022.0,2.0,1.0,1.0,17.0,0.0,29.0,Franchement de plus en plus agressive narcissique elle va mordre qui ?? #saccagelaFrance #saccageaparis c'est une c… https://t.co/ATWPpsd9s7,9.39183370118017e+17,Frutieaux,122.0,1672.0,48.89033990052753,2.2528055727895,"19,5","frankli, bite, saccagelafr, saccageapari, http, //t.co/atwppsd9s7",
1488557880617979911,"February 01, 2022 17:00:29",2022.0,2.0,1.0,1.0,17.0,0.0,29.0,Franchement de plus en plus agressive narcissique elle va mordre qui ?? #saccagelaFrance #saccageaparis c'est une c… https://t.co/ATWPpsd9s7,9.39183370118017e+17,Frutieaux,122.0,1672.0,48.890401895174605,2.2533957325241967,"19,5","frankli, bite, saccagelafr, saccageapari, http, //t.co/atwppsd9s7",
1488557958971723785,"February 01, 2022 17:00:48",2022.0,2.0,1.0,1.0,17.0,0.0,48.0,Les humains de la bac ils ont des baaaaas de ouf,1663270202.0,Captain Mitch 🥷🏾,962.0,83800.0,48.89015662291365,2.2525508717454024,"19,5","bac, baaaaa, phew",
1488558260051456002,"February 01, 2022 17:01:59",2022.0,2.0,1.0,1.0,17.0,1.0,59.0,Voici le nouveau programme de visites organisées par l'Observatoire du Patrimoine Religieux de février à avril 2022… https://t.co/AGP5vvFtOI,1.0659842459177738e+18,Observatoire du Patrimoine Religieux,1362.0,1638.0,48.88990830250966,2.253045510788417,"19,4","program, visit, religi, heritag, april, http, //t.co/agp5vvftoi",Education
1488558315206500354,"February 01, 2022 17:02:13",2022.0,2.0,1.0,1.0,17.0,2.0,13.0,La surprise n'arrive pas les mains vide,9.39183370118017e+17,Frutieaux,122.0,1673.0,48.88905539918725,2.2530785312016435,"19,4",empty-hand,
1488558670053089285,"February 01, 2022 17:03:37",2022.0,2.0,1.0,1.0,17.0,3.0,37.0,"@MouziRobert @mireilledeparis Retour à la propreté..?
Un peu optimiste vu de la Porte de Clignancourt ! https://t.co/AdFhiavJ8R",1.0720761054048296e+18,SOS PORTE DE CLIGNANCOURT,305.0,4911.0,48.88771678011284,2.252486035789598,"19,2","mouzirobert, mireilledepari, littl, optimist, port, clignancourt, http, //t.co/adfhiavj8r",
1488558718555992064,"February 01, 2022 17:03:49",2022.0,2.0,1.0,1.0,17.0,3.0,49.0,"@RirtYonis @antytilo Ça sert à rien de les défendre, elles vont pas venir te sucer",1.4276409505374577e+18,Cherokee,235.0,10495.0,48.88777431572893,2.2532123583120542,"19,2","rirtyoni, antytilo, use, defend, suck",
1488558747693764614,"February 01, 2022 17:03:56",2022.0,2.0,1.0,1.0,17.0,3.0,56.0,@BrunoMillienne @EmmanuelMacron C'est vrai vous ne douter de rien ! Je me demande si d' avoir juste un léger doute… https://t.co/DC4RyTkBXY,1.421727309736956e+18,Frederic von Lothringen,1748.0,665.0,48.88808507910406,2.2528963719806594,"19,2","emmanuelmacron, doubt, anyth, wonder, http, //t.co/dc4rytkbxi",Community and Government
1488558768338186245,"February 01, 2022 17:04:01",2022.0,2.0,1.0,1.0,17.0,4.0,1.0,@f_philippot Florian Pinocchio détourne le sujet vers le Québec le jour même où le Conseil Constitutionnel vient de… https://t.co/ajUwnErLuK,168648496.0,😷 SerialKiffeur,89.0,14392.0,48.88835523681866,2.252412571239632,"19,2","f_philippot, pinocchio, divert, day, council, just…, http, //t.co/ajuwnerluk",
1488558784792473602,"February 01, 2022 17:04:05",2022.0,2.0,1.0,1.0,17.0,4.0,5.0,@mtwit75 Enfin elle reconnaît qu'elle ne connaît rien. Grave pour elle qui s'imagine Présidente !,1.248311541268693e+18,Michèle LEMONNIER,273.0,11056.0,48.88747793743661,2.252796089807831,"19,2","admit, know, imago, presid",
1488558925125464066,"February 01, 2022 17:04:38",2022.0,2.0,1.0,1.0,17.0,4.0,38.0,Jvai aller à l’opium sa va être vite réglé,1.3107051984117678e+18,BRODY,6.0,359.0,48.88681381786446,2.2534461279878726,"19,1","opium, quickli",
1488558936055758853,"February 01, 2022 17:04:41",2022.0,2.0,1.0,1.0,17.0,4.0,41.0,"@gerardfiloche @RenaudTarlet @LEROUX74939205 T'as bien compris , quand je dis Melanchon, je parle de ""l'avenir en c… https://t.co/wnQoE7Bvuk",1315286852.0,JP,54.0,1781.0,48.886667336469806,2.2532738570890203,"19,1","renaudtarlet, leroux74939205, say, talk, quot, futur, http, //t.co/wnqoe7bvuk",
1488559001675653126,"February 01, 2022 17:04:56",2022.0,2.0,1.0,1.0,17.0,4.0,56.0,"Sans encore être candidat, @EmmanuelMacron est déjà largement en tête des parrainages recueillis. 

C’est la preuve… https://t.co/7jB2jRLbg1",8.167506206737203e+17,Theo Lobry,843.0,2386.0,48.88665403981135,2.2526689908542155,"19,1","emmanuelmacron, proof…, http, //t.co/7jb2jrlbg1",Community and Government
1488559020940181510,"February 01, 2022 17:05:01",2022.0,2.0,1.0,1.0,17.0,5.0,1.0,La banalisation du racisme et de l'antisémitisme c'est la faute des juifs et des arabes c'est bien connu.,1734979230.0,Grand Corps Rompu,95.0,6532.0,48.88669285226536,2.253011626538808,"19,1","racism, anti-semit, fault, jew",Community and Government
1488559091433807882,"February 01, 2022 17:05:18",2022.0,2.0,1.0,1.0,17.0,5.0,18.0,Victoire pour les lanceurs d’alerte : la justice demande au ministère de l’Intérieur de mettre fin aux activités de… https://t.co/D1YkX2vC2Z,112842786.0,Axel Roux,4470.0,7831.0,48.88661513809873,2.2530397107587423,"19,1","ask, ministri, interior, activ, of…, http, //t.co/d1ykx2vc2z",
1488559130348593154,"February 01, 2022 17:05:27",2022.0,2.0,1.0,1.0,17.0,5.0,27.0,"Spherisations : Psychedelic
-
3 formats : 30, 40, 60 cm
3 tarifs : 120, 150, 170 €
Infos en DM
-
#artist… https://t.co/bz58wTmh7M",1.462979982271996e+18,ArtSperger,61.0,1756.0,48.88582906300949,2.2535928894280133,"19,0","psychedel, price, info, artist…, http, //t.co/bz58wtmh7m",
1488559130348593154,"February 01, 2022 17:05:27",2022.0,2.0,1.0,1.0,17.0,5.0,27.0,"Spherisations : Psychedelic
-
3 formats : 30, 40, 60 cm
3 tarifs : 120, 150, 170 €
Infos en DM
-
#artist… https://t.co/bz58wTmh7M",1.462979982271996e+18,ArtSperger,61.0,1756.0,48.886099519784565,2.253203422848764,"19,0","psychedel, price, info, artist…, http, //t.co/bz58wtmh7m",
1488559313257914381,"February 01, 2022 17:06:11",2022.0,2.0,1.0,1.0,17.0,6.0,11.0,"@Gendarmerie_017 Houla, un conseil, ne pas se frotter à la #TeamBzh, ça pourrait faire beaucoup d’unfollow, et le m… https://t.co/gcx3O8s9ZR",340218627.0,Tikibzh 📸👮‍♀️🧑‍🚒👨‍⚖️🏅,544.0,3360.0,48.88551707017261,2.2527552479711392,"19,0","gendarmerie_017, houla, piec, rub, shoulder, teambzh, http, //t.co/gcx3o8s9zr",Community and Government
1488559385630625795,"February 01, 2022 17:06:28",2022.0,2.0,1.0,1.0,17.0,6.0,28.0,@Fanfan451 Sérieux! Ils le font exprès !,1.248311541268693e+18,Michèle LEMONNIER,273.0,11057.0,48.896579428113945,2.2515869565442106,"18,12",purpos,
1488559385630625795,"February 01, 2022 17:06:28",2022.0,2.0,1.0,1.0,17.0,6.0,28.0,@Fanfan451 Sérieux! Ils le font exprès !,1.248311541268693e+18,Michèle LEMONNIER,273.0,11057.0,48.89639786517127,2.250798316858106,"18,12",purpos,
1488559862162276361,"February 01, 2022 17:08:21",2022.0,2.0,1.0,1.0,17.0,8.0,21.0,T’as même po copté toi,1.4276409505374577e+18,Cherokee,235.0,10496.0,48.89596281437656,2.2515692775246903,"18,11",,
1488559964146778125,"February 01, 2022 17:08:46",2022.0,2.0,1.0,1.0,17.0,8.0,46.0,"Vient de publier une photo à Inspiration, Succès et Motivation https://t.co/swXT1yLLbu",1.4507990121273836e+18,French Motivateur,15.0,102.0,48.85718,2.34141,"18,10",,
1488560083709665283,"February 01, 2022 17:09:14",2022.0,2.0,1.0,1.0,17.0,9.0,14.0,"En 2022 le directeur général d'Emmaüs solidarité emarge confortablement 
Les temps charge @canardenchaine @Mediapart",9.39183370118017e+17,Frutieaux,122.0,1676.0,48.894965395285645,2.251586981362057,"18,10","manag, director, solidar, comfort, emerg, le, temp, charg, canardenchain, mediapart",Business and_Professional Services
1488560098536534021,"February 01, 2022 17:09:18",2022.0,2.0,1.0,1.0,17.0,9.0,18.0,"le 27 janvier 2022 à Salency (60), le 67580 du dépôt d'Avignon était en charge de transférer trois voitures Corail… https://t.co/VfCHNmRApA",80393888.0,didier baillehache,633.0,5583.0,48.89498507000382,2.2519019664282767,"18,10","januari, salenc, avignon, depot, charg, transfer, corail, cars…, http, //t.co/vfchnmrapa",
1488560133110222849,"February 01, 2022 17:09:26",2022.0,2.0,1.0,1.0,17.0,9.0,26.0,Golden Palais Royal. Pol Bury #paris #postcard #judithbenhamouhuetreports #polbury à Jardin du Palais-Royal https://t.co/GRQy6zg8OM,121042325.0,judith benhamou-huet 居蒂丝,5355.0,12397.0,48.86479209,2.33756125,"18,10",,
1488560195710164994,"February 01, 2022 17:09:41",2022.0,2.0,1.0,1.0,17.0,9.0,41.0,"Suggestion! Sauté d’agneau accompagné de chikwangue, https://t.co/EyRMU4Txxo 0618941161 à Bisso Na Bisso https://t.co/GRFBn0H6Wf",184806281.0,Bisso Na Bisso,429.0,6806.0,48.89251,2.31827,"18,9",,
1488560195710164994,"February 01, 2022 17:09:41",2022.0,2.0,1.0,1.0,17.0,9.0,41.0,"Suggestion! Sauté d’agneau accompagné de chikwangue, https://t.co/EyRMU4Txxo 0618941161 à Bisso Na Bisso https://t.co/GRFBn0H6Wf",184806281.0,Bisso Na Bisso,429.0,6806.0,48.89251,2.31827,"18,9",,
1488560237959430147,"February 01, 2022 17:09:51",2022.0,2.0,1.0,1.0,17.0,9.0,51.0,"@BernardJomier @Anne_Hidalgo Parrain de 2,5% bravo.
#saccagelaFrance",1.248311541268693e+18,Michèle LEMONNIER,273.0,11058.0,48.89407947970932,2.251646404733137,"18,9","bernardjomi, anne_hidalgo, sponsor, sackagelafr",
1488560445082546187,"February 01, 2022 17:10:40",2022.0,2.0,1.0,1.0,17.0,10.0,40.0,Les meilleurs ensembles ☺️👍🏻🤌🏻 https://t.co/qYnEVupHsZ,856605308.0,Chris 🦂,5588.0,132030.0,48.893511529038975,2.251565652192363,"18,8","http, //t.co/qynevuphsz",
1488560617099251714,"February 01, 2022 17:11:21",2022.0,2.0,1.0,1.0,17.0,11.0,21.0,@500z_ La vérité j'espere ça va créer une petite scene rap à Newark et meme les villes d'à coté,1.213549268599898e+18,Wissem🇲🇦🇷🇼,942.0,10508.0,48.89349701773296,2.251222441857469,"18,8","truth, hope, creat, rap, scene, citi, door",
1488560639240978440,"February 01, 2022 17:11:27",2022.0,2.0,1.0,1.0,17.0,11.0,27.0,"Heureux de repartir pour une nouvelle édition du festival itinérant #UnEtéEnFrance du 4 au 24 juillet, avec de jeun… https://t.co/izxpZaVFQP",3341184994.0,Gautier CAPUÇON,26993.0,8707.0,48.89233972524354,2.25146408818965,"18,7","happi, edit, travel, festiv, juli, people…, http, //t.co/izxpzavfqp",
1488560639240978440,"February 01, 2022 17:11:27",2022.0,2.0,1.0,1.0,17.0,11.0,27.0,"Heureux de repartir pour une nouvelle édition du festival itinérant #UnEtéEnFrance du 4 au 24 juillet, avec de jeun… https://t.co/izxpZaVFQP",3341184994.0,Gautier CAPUÇON,26993.0,8707.0,48.89228975252765,2.2514574566843053,"18,7","happi, edit, travel, festiv, juli, people…, http, //t.co/izxpzavfqp",
1488560768035528705,"February 01, 2022 17:11:57",2022.0,2.0,1.0,1.0,17.0,11.0,57.0,@LuapWay Yes j’ai noté eheh,1405102669.0,Jonathan Seboun,9219.0,36663.0,48.8925438299113,2.251915962123266,"18,7","note, eheh",
1488561071933820937,"February 01, 2022 17:13:10",2022.0,2.0,1.0,1.0,17.0,13.0,10.0,@RitaMae7 C'est vraiment ce qui le distingue des autres candidats donc il est formidable 😃,1.2928350100268442e+18,Brugere Fabiene 5ans de plus # Macron 2022!,347.0,4714.0,48.89106420212266,2.251090981132285,"18,6","ritamae7, realli",
1488561211008499713,"February 01, 2022 17:13:43",2022.0,2.0,1.0,1.0,17.0,13.0,43.0,"Enfin ! Oui “la laïcité c’est le ciment de la société. Elle est profondément sociale, parce qu’elle émancipe sans d… https://t.co/Ls346JhDMW",429751913.0,Camille Vizioz-Brami,958.0,7336.0,48.890265866115925,2.2513174709716064,"18,5","ye, cement, societi, profoundli, emancip, http, //t.co/ls346jhdmw",
1488561330550358019,"February 01, 2022 17:14:11",2022.0,2.0,1.0,1.0,17.0,14.0,11.0,"Vient de publier une photo à Paris, France https://t.co/Z30Qo0Na7G",7.904805243389501e+17,UnCoupleEnVadrouille,1463.0,4090.0,48.8567,2.3508,"18,5",,
1488561391225212928,"February 01, 2022 17:14:26",2022.0,2.0,1.0,1.0,17.0,14.0,26.0,@NiceDix @ArielWeilT Il est impossible d’ajouter davantage de végétaux avec des racines profondes sur la place à ca… https://t.co/18miuDl6wX,1.1117360322639217e+18,Baptiste 🇫🇷🇪🇺,1295.0,21466.0,48.88975460359204,2.251502450537233,"18,5","imposs, add, plant, root, squar, this…, http, //t.co/18miudl6wx",
1488561639481872388,"February 01, 2022 17:15:25",2022.0,2.0,1.0,1.0,17.0,15.0,25.0,j’viens de voir un chien plus grand que moi,1971376656.0,𝐀𝐫𝐚𝐜𝐡𝐧𝐞 🕸,2932.0,65034.0,48.889785686731045,2.2516933505848287,"18,4","saw, dog",
1488561739222368259,"February 01, 2022 17:15:49",2022.0,2.0,1.0,1.0,17.0,15.0,49.0,@Duncan_rdvav Les élus parrainnent qui ils veulent,1.4276409505374577e+18,Cherokee,235.0,10497.0,48.88805898569922,2.2515341657364845,"18,3","duncan_rdvav, elect, sponsor, want",
1488561832092651527,"February 01, 2022 17:16:11",2022.0,2.0,1.0,1.0,17.0,16.0,11.0,venez on y va tous.tes,2293887286.0,inspecteur gadgedyke 🤓🥝,1304.0,42499.0,48.88886018285551,2.251602388026732,"18,3",let,
1488561848635080709,"February 01, 2022 17:16:15",2022.0,2.0,1.0,1.0,17.0,16.0,15.0,"« Dès le début de mon mandat, le SMIC sera élevé de 200 euros nets par mois, soit 15% d’augmentation. »… https://t.co/Zuy8DioziE",3341923973.0,PS Paris 10e 🐝🌹🇪🇺,2408.0,6693.0,48.88900586884229,2.2512849385303406,"18,3","start, mandat, minimum, wage, month, http, //t.co/zuy8diozi",
1488561867500912641,"February 01, 2022 17:16:20",2022.0,2.0,1.0,1.0,17.0,16.0,20.0,Vient de publier une photo à Théâtre Grand Point Virgule https://t.co/steOqhjlqD,351713888.0,GUERIN Jerome,242.0,6424.0,48.84362044,2.32205055,"18,3",,
1488561909792227330,"February 01, 2022 17:16:30",2022.0,2.0,1.0,1.0,17.0,16.0,30.0,"Vient de publier une photo à Paris, France https://t.co/Ors0q5A7Gj",518426715.0,Frenchie Bunny,374.0,30211.0,48.8567,2.3508,"18,2",,
1488561909792227330,"February 01, 2022 17:16:30",2022.0,2.0,1.0,1.0,17.0,16.0,30.0,"Vient de publier une photo à Paris, France https://t.co/Ors0q5A7Gj",518426715.0,Frenchie Bunny,374.0,30211.0,48.8567,2.3508,"18,2",,
1488562034627203074,"February 01, 2022 17:16:59",2022.0,2.0,1.0,1.0,17.0,16.0,59.0,@sciammesque stp on y va stp stp stp,2293887286.0,inspecteur gadgedyke 🤓🥝,1304.0,42500.0,48.88763684301603,2.251777320541721,"18,2",let,
1488562063291080704,"February 01, 2022 17:17:06",2022.0,2.0,1.0,1.0,17.0,17.0,6.0,"https://t.co/oqalfKFBII
DROITS  DE  L' HOMME

ENVIRON 80 FEMMES ET PRÈS DE 200 ENFANTS FRANÇAIS 🇨🇵

VIVENT DANS LES… https://t.co/uOmaszRNoY",8.673038314654925e+17,Rouibah .,10.0,103561.0,48.88750106727113,2.2515613017361416,"18,2","http, right, woman, nearli, in…, http, //t.co/uomaszrnoy",
1488562115090817025,"February 01, 2022 17:17:19",2022.0,2.0,1.0,1.0,17.0,17.0,19.0,Paris la nuit &lt;3 https://t.co/CdTgAlGSxy,1.3685105558630564e+18,𝘝𝘢𝘺,4011.0,5778.0,48.88750709379501,2.251941385162537,"18,2","night, http, //t.co/cdtgalgsxi",
1488562383014531076,"February 01, 2022 17:18:22",2022.0,2.0,1.0,1.0,17.0,18.0,22.0,Prenons un peu de hauteur ce soir. https://t.co/s1zPxkIMiy,2182321698.0,Patrick Hertgen,6392.0,16407.0,48.88683496097038,2.2515146670095825,"18,1","height, tonight, http, //t.co/s1zpxkimiy",
1488562392095199233,"February 01, 2022 17:18:25",2022.0,2.0,1.0,1.0,17.0,18.0,25.0,J’adore regarder les JO et les attends toujours avec impatience mais à l’instar de cx de Sotchi cx de Pékin me mett… https://t.co/BOHRqqmWrV,8.67387494299562e+17,Sandrine92 🏳️‍🌈🇫🇷🇪🇺😷 #vaccinezvous,201.0,15890.0,48.886758276829816,2.2518501907076307,"18,1","watch, look, beij, http, //t.co/bohrqqmwrv",
1488562648958517249,"February 01, 2022 17:19:26",2022.0,2.0,1.0,1.0,17.0,19.0,26.0,"https://t.co/mSqbR5LqRS

🎱🇨🇵 👼😥

UNICEF FRANCE

RÉITÈRE SON INQUIÉTUDE QUANT À L’AVENIR DES QUELQUE DEUX CENTS ENFA… https://t.co/0IDRUyRix6",8.673038314654925e+17,Rouibah .,10.0,103563.0,48.88494225229747,2.2514610940909594,"18,0",,
1488562709016756226,"February 01, 2022 17:19:40",2022.0,2.0,1.0,1.0,17.0,19.0,40.0,"@Anabenabs omg, jcrois que moi aussi, ça serait drôle qu'on se croise, la salle est grande !!",2293887286.0,inspecteur gadgedyke 🤓🥝,1304.0,42501.0,48.896847939598175,2.250204907534388,"17,12","anabenab, omg, believ, meet, room",
1488562709016756226,"February 01, 2022 17:19:40",2022.0,2.0,1.0,1.0,17.0,19.0,40.0,"@Anabenabs omg, jcrois que moi aussi, ça serait drôle qu'on se croise, la salle est grande !!",2293887286.0,inspecteur gadgedyke 🤓🥝,1304.0,42501.0,48.8965070752919,2.2503121762746363,"17,12","anabenab, omg, believ, meet, room",
1488562782580744192,"February 01, 2022 17:19:58",2022.0,2.0,1.0,1.0,17.0,19.0,58.0,"@sylvieviev On savait pas non plus qu'il était porte parole du non candidat , candidat Emmanuel Macron ... on le cr… https://t.co/WGNi6jOCaX",1.421727309736956e+18,Frederic von Lothringen,1748.0,666.0,48.89658593944773,2.250016569206017,"17,12","sylvieviev, know, candid, emmanuel, macron, believ, http, //t.co/wgni6jocax",
1488562895071940609,"February 01, 2022 17:20:25",2022.0,2.0,1.0,1.0,17.0,20.0,25.0,@theveryfrontrow allez hop lets go !!!! (et nous on va se voir pile un an avant en plus ???? omg ???),2293887286.0,inspecteur gadgedyke 🤓🥝,1304.0,42502.0,48.89692190868606,2.2506020874676294,"17,12","theveryfrontrow, hop, let, year, omg",
1488563059098624005,"February 01, 2022 17:21:04",2022.0,2.0,1.0,1.0,17.0,21.0,4.0,"Aussi vivant qu’une ville de Corée du Nord. Et le monsieur, il est content.",1898267366.0,Namias Robert,28225.0,10886.0,48.89543493801148,2.249909953909568,"17,11","citi, gentleman, happi",
1488563186928390146,"February 01, 2022 17:21:34",2022.0,2.0,1.0,1.0,17.0,21.0,34.0,Vient de publier une photo à Paris https://t.co/xNe4UPkyxX,2346945944.0,Lectures de Scarlett,280.0,4880.0,48.88558833,2.33553667,"17,10",,
