OBJECTID,osm_id,code,fclass,name,longitude,latitude,grid
8093,649143569,7217,scrub, ,2.2529105,48.8886702,"19,3"
8094,649143569,7217,scrub, ,2.2529065,48.8886662,"19,3"
8095,649143569,7217,scrub, ,2.2529039,48.8886623,"19,3"
8096,649143569,7217,scrub, ,2.252902,48.8886575,"19,3"
8097,649143569,7217,scrub, ,2.2529014,48.8886525,"19,3"
8098,649143569,7217,scrub, ,2.2529023,48.888647,"19,3"
8099,649143569,7217,scrub, ,2.2529044,48.8886424,"19,3"
8100,649143569,7217,scrub, ,2.2529075,48.8886382,"19,3"
8101,649143569,7217,scrub, ,2.2529123,48.8886339,"19,3"
8102,649143569,7217,scrub, ,2.2529181,48.8886303,"19,3"
8103,649143569,7217,scrub, ,2.2529253,48.8886274,"19,3"
8104,649143569,7217,scrub, ,2.2529067,48.8886017,"19,3"
8105,649143569,7217,scrub, ,2.2528628,48.8886151,"19,3"
8106,649143569,7217,scrub, ,2.2528656,48.8886215,"19,3"
8107,649143569,7217,scrub, ,2.2528661,48.8886282,"19,3"
8108,649143569,7217,scrub, ,2.2528642,48.8886349,"19,3"
8109,649143569,7217,scrub, ,2.25286,48.888641,"19,3"
8110,649143569,7217,scrub, ,2.2528537,48.8886463,"19,3"
8111,649143569,7217,scrub, ,2.2528457,48.8886505,"19,3"
8112,649143569,7217,scrub, ,2.2528364,48.8886533,"19,3"
8113,649143569,7217,scrub, ,2.2528264,48.8886546,"19,3"
8114,649143569,7217,scrub, ,2.2528162,48.8886544,"19,3"
8115,649143569,7217,scrub, ,2.2528063,48.8886525,"19,3"
8116,649143569,7217,scrub, ,2.2527974,48.8886492,"19,3"
8117,649143569,7217,scrub, ,2.2527899,48.8886446,"19,3"
8118,649143569,7217,scrub, ,2.2527843,48.888639,"19,3"
8119,649143569,7217,scrub, ,2.2527403,48.8886524,"19,3"
8120,649143569,7217,scrub, ,2.2527617,48.8886817,"19,3"
8121,649143569,7217,scrub, ,2.2527548,48.8886845,"19,3"
8122,649143569,7217,scrub, ,2.252749,48.8886881,"19,3"
8123,649143569,7217,scrub, ,2.2527441,48.8886925,"19,3"
8124,649143569,7217,scrub, ,2.252741,48.8886967,"19,3"
8125,649143569,7217,scrub, ,2.2527389,48.8887013,"19,3"
8126,649143569,7217,scrub, ,2.252738,48.8887068,"19,3"
8127,649143572,7218,grass, ,2.2525851,48.888709,"19,3"
8128,649143572,7218,grass, ,2.2526443,48.8887898,"19,3"
8129,649143572,7218,grass, ,2.2526509,48.8887877,"19,3"
8130,649143572,7218,grass, ,2.2527087,48.8888668,"19,3"
8131,649143572,7218,grass, ,2.2527423,48.8889128,"19,3"
8132,649143572,7218,grass, ,2.2528213,48.8888878,"19,3"
8133,649143572,7218,grass, ,2.2527805,48.8888319,"19,3"
8134,649143572,7218,grass, ,2.2527296,48.8887627,"19,3"
8135,649143572,7218,grass, ,2.2526704,48.8886819,"19,3"
8136,649143572,7218,grass, ,2.2525851,48.888709,"19,3"
8137,649143573,7217,scrub, ,2.252338,48.8884041,"19,3"
8138,649143573,7217,scrub, ,2.2523652,48.8884412,"19,3"
8139,649143573,7217,scrub, ,2.252384,48.888435,"19,3"
8140,649143573,7217,scrub, ,2.2525177,48.8884147,"19,3"
8141,649143573,7217,scrub, ,2.2525172,48.88841,"19,3"
8142,649143573,7217,scrub, ,2.252518,48.8884045,"19,3"
8143,649143573,7217,scrub, ,2.2525201,48.8883999,"19,3"
8144,649143573,7217,scrub, ,2.2525232,48.8883957,"19,3"
8145,649143573,7217,scrub, ,2.2525281,48.8883914,"19,3"
8146,649143573,7217,scrub, ,2.2525339,48.8883878,"19,3"
8147,649143573,7217,scrub, ,2.252541,48.8883849,"19,3"
8148,649143573,7217,scrub, ,2.2525516,48.8883824,"19,3"
8149,649143573,7217,scrub, ,2.2525631,48.8883819,"19,3"
8150,649143573,7217,scrub, ,2.2525744,48.8883833,"19,3"
8151,649143573,7217,scrub, ,2.2525847,48.8883867,"19,3"
8152,649143573,7217,scrub, ,2.2525933,48.8883918,"19,3"
8153,649143573,7217,scrub, ,2.2525996,48.8883981,"19,3"
8154,649143573,7217,scrub, ,2.2526023,48.8884038,"19,3"
8155,649143573,7217,scrub, ,2.2527508,48.8883847,"19,3"
8156,649143573,7217,scrub, ,2.2527464,48.8883772,"19,3"
8157,649143573,7217,scrub, ,2.2526835,48.8882947,"19,3"
8158,649143573,7217,scrub, ,2.252338,48.8884041,"19,3"
8159,649143575,7217,scrub, ,2.252398,48.8884537,"19,3"
8160,649143575,7217,scrub, ,2.2525564,48.8886698,"19,3"
8161,649143575,7217,scrub, ,2.2526287,48.8886468,"19,3"
8162,649143575,7217,scrub, ,2.2528054,48.8884612,"19,3"
8163,649143575,7217,scrub, ,2.2527645,48.8884045,"19,3"
8164,649143575,7217,scrub, ,2.2525787,48.8884285,"19,3"
8165,649143575,7217,scrub, ,2.2525879,48.8884621,"19,3"
8166,649143575,7217,scrub, ,2.2525962,48.8884631,"19,3"
8167,649143575,7217,scrub, ,2.2526065,48.8884665,"19,3"
8168,649143575,7217,scrub, ,2.2526151,48.8884716,"19,3"
8169,649143575,7217,scrub, ,2.2526214,48.8884779,"19,3"
8170,649143575,7217,scrub, ,2.2526249,48.8884851,"19,3"
8171,649143575,7217,scrub, ,2.2526253,48.8884927,"19,3"
8172,649143575,7217,scrub, ,2.2526227,48.8885001,"19,3"
8173,649143575,7217,scrub, ,2.2526173,48.8885068,"19,3"
8174,649143575,7217,scrub, ,2.2526094,48.8885122,"19,3"
8175,649143575,7217,scrub, ,2.2525995,48.8885162,"19,3"
8176,649143575,7217,scrub, ,2.2525888,48.8885182,"19,3"
8177,649143575,7217,scrub, ,2.2525786,48.8885184,"19,3"
8178,649143575,7217,scrub, ,2.2525693,48.8885172,"19,3"
8179,649143575,7217,scrub, ,2.2525619,48.8885152,"19,3"
8180,649143575,7217,scrub, ,2.2525539,48.8885116,"19,3"
8181,649143575,7217,scrub, ,2.252548,48.8885075,"19,3"
8182,649143575,7217,scrub, ,2.2525441,48.8885035,"19,3"
8183,649143575,7217,scrub, ,2.2525414,48.8884996,"19,3"
8184,649143575,7217,scrub, ,2.2525395,48.8884948,"19,3"
8185,649143575,7217,scrub, ,2.2525389,48.8884899,"19,3"
8186,649143575,7217,scrub, ,2.2525398,48.8884843,"19,3"
8187,649143575,7217,scrub, ,2.2525419,48.8884797,"19,3"
8188,649143575,7217,scrub, ,2.252545,48.8884755,"19,3"
8189,649143575,7217,scrub, ,2.2525499,48.8884712,"19,3"
8190,649143575,7217,scrub, ,2.2525557,48.8884676,"19,3"
8191,649143575,7217,scrub, ,2.2525615,48.8884652,"19,3"
8192,649143575,7217,scrub, ,2.2525524,48.8884319,"19,3"
8193,649143575,7217,scrub, ,2.252398,48.8884537,"19,3"
8194,649143577,7217,scrub, ,2.2527062,48.8886058,"19,3"
8195,649143577,7217,scrub, ,2.2527261,48.888633,"19,3"
8196,649143577,7217,scrub, ,2.2527705,48.8886195,"19,3"
8197,649143577,7217,scrub, ,2.2527678,48.8886139,"19,3"
8198,649143577,7217,scrub, ,2.2527669,48.888608,"19,3"
8199,649143577,7217,scrub, ,2.2527678,48.8886022,"19,3"
8200,649143577,7217,scrub, ,2.2527705,48.8885966,"19,3"
8201,649143577,7217,scrub, ,2.2527749,48.8885915,"19,3"
8202,649143577,7217,scrub, ,2.2527808,48.8885871,"19,3"
8203,649143577,7217,scrub, ,2.252788,48.8885836,"19,3"
8204,649143577,7217,scrub, ,2.2527961,48.8885811,"19,3"
8205,649143577,7217,scrub, ,2.2528048,48.8885798,"19,3"
8206,649143577,7217,scrub, ,2.2528137,48.8885797,"19,3"
8207,649143577,7217,scrub, ,2.2528225,48.8885807,"19,3"
8208,649143577,7217,scrub, ,2.2528307,48.888583,"19,3"
8209,649143577,7217,scrub, ,2.2528381,48.8885863,"19,3"
8210,649143577,7217,scrub, ,2.2528443,48.8885905,"19,3"
8211,649143577,7217,scrub, ,2.252849,48.8885955,"19,3"
8212,649143577,7217,scrub, ,2.2528927,48.8885822,"19,3"
8213,649143577,7217,scrub, ,2.2528212,48.888483,"19,3"
8214,649143577,7217,scrub, ,2.2527062,48.8886058,"19,3"
8215,649154096,7217,scrub, ,2.2404661,48.8940106,"10,9"
8216,649154096,7217,scrub, ,2.2404805,48.8940343,"10,9"
8217,649154096,7217,scrub, ,2.2404889,48.894048,"10,9"
8218,649154096,7217,scrub, ,2.2405191,48.8940401,"10,9"
8219,649154096,7217,scrub, ,2.2405061,48.8940187,"10,9"
8220,649154096,7217,scrub, ,2.2405466,48.894008,"10,9"
8221,649154096,7217,scrub, ,2.2405368,48.893992,"10,9"
8222,649154096,7217,scrub, ,2.2404661,48.8940106,"10,9"
8223,649182289,7217,scrub, ,2.241276,48.8944305,"11,9"
8224,649182289,7217,scrub, ,2.2413053,48.8944449,"11,10"
8225,649182289,7217,scrub, ,2.2416434,48.8946113,"11,10"
8226,649182289,7217,scrub, ,2.2415375,48.8944737,"11,10"
8227,649182289,7217,scrub, ,2.241276,48.8944305,"11,9"
8228,649182290,7217,scrub, ,2.2412826,48.8943887,"11,9"
8229,649182290,7217,scrub, ,2.2415033,48.8944239,"11,9"
8230,649182290,7217,scrub, ,2.2414725,48.8943542,"11,9"
8231,649182290,7217,scrub, ,2.2414637,48.8943164,"11,9"
8232,649182290,7217,scrub, ,2.2414617,48.8942714,"11,9"
8233,649182290,7217,scrub, ,2.2414624,48.8942487,"11,9"
8234,649182290,7217,scrub, ,2.2414671,48.8942255,"11,9"
8235,649182290,7217,scrub, ,2.2414818,48.8941823,"11,9"
8236,649182290,7217,scrub, ,2.2415087,48.8941391,"11,9"
8237,649182290,7217,scrub, ,2.2415368,48.8941047,"11,9"
8238,649182290,7217,scrub, ,2.2415677,48.89408,"11,9"
8239,649182290,7217,scrub, ,2.2414704,48.8940324,"11,9"
8240,649182290,7217,scrub, ,2.241455,48.8940412,"11,9"
8241,649182290,7217,scrub, ,2.2413551,48.8940906,"11,9"
8242,649182290,7217,scrub, ,2.2413377,48.8941025,"11,9"
8243,649182290,7217,scrub, ,2.2413276,48.8941135,"11,9"
8244,649182290,7217,scrub, ,2.2413236,48.8941276,"11,9"
8245,649182290,7217,scrub, ,2.2412826,48.8943887,"11,9"
8246,649212536,7218,grass, ,2.2415277,48.8930952,"11,8"
8247,649212536,7218,grass, ,2.2415303,48.8931072,"11,8"
8248,649212536,7218,grass, ,2.2415371,48.8931184,"11,8"
8249,649212536,7218,grass, ,2.2415479,48.8931282,"11,8"
8250,649212536,7218,grass, ,2.2415619,48.893136,"11,8"
8251,649212536,7218,grass, ,2.2415783,48.8931414,"11,8"
8252,649212536,7218,grass, ,2.2415962,48.8931441,"11,8"
8253,649212536,7218,grass, ,2.2416146,48.8931438,"11,8"
8254,649212536,7218,grass, ,2.2416323,48.8931407,"11,8"
8255,649212536,7218,grass, ,2.2416484,48.8931349,"11,8"
8256,649212536,7218,grass, ,2.2416619,48.8931267,"11,8"
8257,649212536,7218,grass, ,2.2416729,48.8931149,"11,8"
8258,649212536,7218,grass, ,2.2416782,48.8931052,"11,8"
8259,649212536,7218,grass, ,2.2416801,48.8930932,"11,8"
8260,649212536,7218,grass, ,2.2416775,48.8930813,"11,8"
8261,649212536,7218,grass, ,2.2416706,48.8930701,"11,8"
8262,649212536,7218,grass, ,2.2416599,48.8930603,"11,8"
8263,649212536,7218,grass, ,2.2416459,48.8930524,"11,8"
8264,649212536,7218,grass, ,2.2416295,48.893047,"11,8"
8265,649212536,7218,grass, ,2.2416115,48.8930444,"11,8"
8266,649212536,7218,grass, ,2.2415932,48.8930446,"11,8"
8267,649212536,7218,grass, ,2.2415754,48.8930478,"11,8"
8268,649212536,7218,grass, ,2.2415593,48.8930536,"11,8"
8269,649212536,7218,grass, ,2.2415458,48.8930618,"11,8"
8270,649212536,7218,grass, ,2.2415357,48.8930719,"11,8"
8271,649212536,7218,grass, ,2.2415295,48.8930832,"11,8"
8272,649212536,7218,grass, ,2.2415277,48.8930952,"11,8"
8273,651001033,7217,scrub, ,2.2519824,48.8880051,"18,2"
8274,651001033,7217,scrub, ,2.2519929,48.8880192,"18,2"
8275,651001033,7217,scrub, ,2.2521302,48.887975,"18,2"
8276,651001033,7217,scrub, ,2.2521197,48.8879609,"18,2"
8277,651001033,7217,scrub, ,2.2519824,48.8880051,"18,2"
8278,651001034,7217,scrub, ,2.2518721,48.8880406,"18,2"
8279,651001034,7217,scrub, ,2.2518826,48.8880548,"18,2"
8280,651001034,7217,scrub, ,2.2519243,48.8880413,"18,2"
8281,651001034,7217,scrub, ,2.2519929,48.8880192,"18,2"
8282,651001034,7217,scrub, ,2.2519824,48.8880051,"18,2"
8283,651001034,7217,scrub, ,2.2518721,48.8880406,"18,2"
8284,651001035,7217,scrub, ,2.2519379,48.8879708,"18,2"
8285,651001035,7217,scrub, ,2.2519486,48.8879851,"18,2"
8286,651001035,7217,scrub, ,2.2521011,48.887936,"18,2"
8287,651001035,7217,scrub, ,2.2520928,48.8879249,"18,2"
8288,651001035,7217,scrub, ,2.2520904,48.8879217,"18,2"
8289,651001035,7217,scrub, ,2.2519379,48.8879708,"18,2"
8290,651001037,7217,scrub, ,2.2521901,48.8882343,"18,3"
8291,651001037,7217,scrub, ,2.2521912,48.8882351,"18,3"
8292,651001037,7217,scrub, ,2.2521959,48.8882401,"18,3"
8293,651001037,7217,scrub, ,2.2523649,48.8881876,"19,3"
8294,651001037,7217,scrub, ,2.2523422,48.8881556,"19,3"
8295,651001037,7217,scrub, ,2.2522432,48.8880159,"18,2"
8296,651001037,7217,scrub, ,2.2522319,48.8880195,"18,2"
8297,651001037,7217,scrub, ,2.2522835,48.8880888,"18,2"
8298,651001037,7217,scrub, ,2.2522654,48.8880946,"18,2"
8299,651001037,7217,scrub, ,2.2521901,48.8882343,"18,3"
8300,651001038,7217,scrub, ,2.251862,48.8881384,"18,3"
8301,651001038,7217,scrub, ,2.2519751,48.8882939,"18,3"
8302,651001038,7217,scrub, ,2.2521138,48.8882526,"18,3"
8303,651001038,7217,scrub, ,2.2521147,48.8882468,"18,3"
8304,651001038,7217,scrub, ,2.2521174,48.8882412,"18,3"
8305,651001038,7217,scrub, ,2.2521218,48.8882361,"18,3"
8306,651001038,7217,scrub, ,2.2521277,48.8882317,"18,3"
8307,651001038,7217,scrub, ,2.2521349,48.8882282,"18,3"
8308,651001038,7217,scrub, ,2.252143,48.8882257,"18,3"
8309,651001038,7217,scrub, ,2.2521517,48.8882244,"18,3"
8310,651001038,7217,scrub, ,2.2521606,48.8882243,"18,3"
8311,651001038,7217,scrub, ,2.2522242,48.8881013,"18,2"
8312,651001038,7217,scrub, ,2.2521766,48.8880373,"18,2"
8313,651001038,7217,scrub, ,2.251862,48.8881384,"18,3"
8314,651072021,7217,scrub, ,2.2513459,48.8882624,"18,3"
8315,651072021,7217,scrub, ,2.251652,48.8881233,"18,2"
8316,651072021,7217,scrub, ,2.2516454,48.88812,"18,2"
8317,651072021,7217,scrub, ,2.2516303,48.8881147,"18,2"
8318,651072021,7217,scrub, ,2.2516169,48.8881114,"18,2"
8319,651072021,7217,scrub, ,2.2515971,48.8881094,"18,2"
8320,651072021,7217,scrub, ,2.251578,48.8881096,"18,2"
8321,651072021,7217,scrub, ,2.2515606,48.8881109,"18,2"
8322,651072021,7217,scrub, ,2.2515408,48.8881142,"18,2"
8323,651072021,7217,scrub, ,2.251519,48.8881204,"18,2"
8324,651072021,7217,scrub, ,2.2515002,48.8881272,"18,2"
8325,651072021,7217,scrub, ,2.2514861,48.8881343,"18,2"
8326,651072021,7217,scrub, ,2.2514727,48.8881438,"18,3"
8327,651072021,7217,scrub, ,2.2513459,48.8882624,"18,3"
8328,651072025,7217,scrub, ,2.2515597,48.8880633,"18,2"
8329,651072025,7217,scrub, ,2.2515597,48.8880639,"18,2"
8330,651072025,7217,scrub, ,2.25156,48.8880645,"18,2"
8331,651072025,7217,scrub, ,2.2515605,48.888065,"18,2"
8332,651072025,7217,scrub, ,2.2515612,48.8880655,"18,2"
8333,651072025,7217,scrub, ,2.2515622,48.8880658,"18,2"
8334,651072025,7217,scrub, ,2.2515634,48.8880659,"18,2"
8335,651072025,7217,scrub, ,2.2515822,48.8880661,"18,2"
8336,651072025,7217,scrub, ,2.2516143,48.888068,"18,2"
8337,651072025,7217,scrub, ,2.2516403,48.8880712,"18,2"
8338,651072025,7217,scrub, ,2.2516551,48.8880739,"18,2"
8339,651072025,7217,scrub, ,2.2516729,48.8880789,"18,2"
8340,651072025,7217,scrub, ,2.2516876,48.888086,"18,2"
8341,651072025,7217,scrub, ,2.2517024,48.8880946,"18,2"
8342,651072025,7217,scrub, ,2.2517215,48.8880857,"18,2"
8343,651072025,7217,scrub, ,2.2516907,48.8880425,"18,2"
8344,651072025,7217,scrub, ,2.2516876,48.8880382,"18,2"
8345,651072025,7217,scrub, ,2.2516843,48.8880349,"18,2"
8346,651072025,7217,scrub, ,2.2516806,48.888032,"18,2"
8347,651072025,7217,scrub, ,2.2516772,48.8880302,"18,2"
8348,651072025,7217,scrub, ,2.2516727,48.8880284,"18,2"
8349,651072025,7217,scrub, ,2.2516679,48.8880268,"18,2"
8350,651072025,7217,scrub, ,2.2516626,48.8880257,"18,2"
8351,651072025,7217,scrub, ,2.2516584,48.8880253,"18,2"
8352,651072025,7217,scrub, ,2.2516529,48.8880253,"18,2"
8353,651072025,7217,scrub, ,2.2516481,48.8880256,"18,2"
8354,651072025,7217,scrub, ,2.2516428,48.8880262,"18,2"
8355,651072025,7217,scrub, ,2.2516388,48.888027,"18,2"
8356,651072025,7217,scrub, ,2.2516279,48.8880304,"18,2"
8357,651072025,7217,scrub, ,2.2516143,48.8880352,"18,2"
8358,651072025,7217,scrub, ,2.2515998,48.888041,"18,2"
8359,651072025,7217,scrub, ,2.2515882,48.888046,"18,2"
8360,651072025,7217,scrub, ,2.2515796,48.8880501,"18,2"
8361,651072025,7217,scrub, ,2.2515729,48.8880539,"18,2"
8362,651072025,7217,scrub, ,2.2515617,48.888061,"18,2"
8363,651072025,7217,scrub, ,2.2515602,48.8880622,"18,2"
8364,651072025,7217,scrub, ,2.2515598,48.8880627,"18,2"
8365,651072025,7217,scrub, ,2.2515597,48.8880633,"18,2"
8366,653166087,7218,grass, ,2.2482709,48.8865421,"16,1"
8367,653166087,7218,grass, ,2.248274,48.886549,"16,1"
8368,653166087,7218,grass, ,2.2482762,48.8865569,"16,1"
8369,653166087,7218,grass, ,2.2482776,48.8865665,"16,1"
8370,653166087,7218,grass, ,2.2482781,48.8865772,"16,1"
8371,653166087,7218,grass, ,2.248277,48.8865931,"16,1"
8372,653166087,7218,grass, ,2.248276,48.8866009,"16,1"
8373,653166087,7218,grass, ,2.2483255,48.8865813,"16,1"
8374,653166087,7218,grass, ,2.2482896,48.8865358,"16,1"
8375,653166087,7218,grass, ,2.2482709,48.8865421,"16,1"
8376,653166088,7218,grass, ,2.2482008,48.8867066,"16,1"
8377,653166088,7218,grass, ,2.2482098,48.8867225,"16,1"
8378,653166088,7218,grass, ,2.2482645,48.8867275,"16,1"
8379,653166088,7218,grass, ,2.2483292,48.8867355,"16,1"
8380,653166088,7218,grass, ,2.2483828,48.8867443,"16,1"
8381,653166088,7218,grass, ,2.2484469,48.8867586,"16,1"
8382,653166088,7218,grass, ,2.2485411,48.8867818,"16,1"
8383,653166088,7218,grass, ,2.2485502,48.886764,"16,1"
8384,653166088,7218,grass, ,2.2485454,48.8867624,"16,1"
8385,653166088,7218,grass, ,2.2485176,48.8867505,"16,1"
8386,653166088,7218,grass, ,2.2484945,48.8867388,"16,1"
8387,653166088,7218,grass, ,2.2484687,48.8867247,"16,1"
8388,653166088,7218,grass, ,2.2484425,48.8867081,"16,1"
8389,653166088,7218,grass, ,2.2484217,48.8866914,"16,1"
8390,653166088,7218,grass, ,2.2484003,48.8866711,"16,1"
8391,653166088,7218,grass, ,2.2483768,48.8866464,"16,1"
8392,653166088,7218,grass, ,2.2483497,48.886612,"16,1"
8393,653166088,7218,grass, ,2.2482548,48.8866521,"16,1"
8394,653166088,7218,grass, ,2.2482403,48.8866707,"16,1"
8395,653166088,7218,grass, ,2.2482242,48.886687,"16,1"
8396,653166088,7218,grass, ,2.2482008,48.8867066,"16,1"
8397,653166089,7217,scrub, ,2.2485411,48.8867818,"16,1"
8398,653166089,7217,scrub, ,2.2485588,48.8867862,"16,1"
8399,653166089,7217,scrub, ,2.2486185,48.886799,"16,1"
8400,653166089,7217,scrub, ,2.2486658,48.8868071,"16,1"
8401,653166089,7217,scrub, ,2.2487034,48.8868122,"16,1"
8402,653166089,7217,scrub, ,2.2487456,48.8868168,"16,1"
8403,653166089,7217,scrub, ,2.2488699,48.8868255,"16,1"
8404,653166089,7217,scrub, ,2.2488837,48.8867975,"16,1"
8405,653166089,7217,scrub, ,2.2488675,48.886799,"16,1"
8406,653166089,7217,scrub, ,2.248842,48.8868006,"16,1"
8407,653166089,7217,scrub, ,2.2488059,48.8868019,"16,1"
8408,653166089,7217,scrub, ,2.2487666,48.8868016,"16,1"
8409,653166089,7217,scrub, ,2.2487379,48.8868007,"16,1"
8410,653166089,7217,scrub, ,2.2487141,48.8867992,"16,1"
8411,653166089,7217,scrub, ,2.2486799,48.8867959,"16,1"
8412,653166089,7217,scrub, ,2.2486467,48.8867908,"16,1"
8413,653166089,7217,scrub, ,2.2486179,48.8867844,"16,1"
8414,653166089,7217,scrub, ,2.2485796,48.8867743,"16,1"
8415,653166089,7217,scrub, ,2.2485502,48.886764,"16,1"
8416,653166089,7217,scrub, ,2.2485411,48.8867818,"16,1"
8417,656731759,7218,grass, ,2.2402132,48.8869324,"10,1"
8418,656731759,7218,grass, ,2.2402142,48.8869347,"10,1"
8419,656731759,7218,grass, ,2.2402185,48.8869426,"10,1"
8420,656731759,7218,grass, ,2.2402247,48.8869514,"10,1"
8421,656731759,7218,grass, ,2.2402353,48.8869631,"10,1"
8422,656731759,7218,grass, ,2.24025,48.8869761,"10,1"
8423,656731759,7218,grass, ,2.2402619,48.8869853,"10,1"
8424,656731759,7218,grass, ,2.2402829,48.8869972,"10,1"
8425,656731759,7218,grass, ,2.2403573,48.887032,"10,1"
8426,656731759,7218,grass, ,2.2404381,48.8870651,"10,1"
8427,656731759,7218,grass, ,2.2405038,48.8870968,"10,1"
8428,656731759,7218,grass, ,2.2405385,48.8871187,"10,1"
8429,656731759,7218,grass, ,2.2405573,48.8871326,"10,1"
8430,656731759,7218,grass, ,2.2405797,48.8871522,"10,1"
8431,656731759,7218,grass, ,2.2405895,48.8871597,"10,1"
8432,656731759,7218,grass, ,2.2405964,48.8871641,"10,1"
8433,656731759,7218,grass, ,2.2406041,48.887168,"10,1"
8434,656731759,7218,grass, ,2.240613,48.8871719,"10,1"
8435,656731759,7218,grass, ,2.2406252,48.887176,"10,1"
8436,656731759,7218,grass, ,2.2407154,48.8871848,"10,1"
8437,656731759,7218,grass, ,2.2407573,48.8871872,"10,1"
8438,656731759,7218,grass, ,2.2408099,48.887189,"10,1"
8439,656731759,7218,grass, ,2.2408592,48.8871894,"10,1"
8440,656731759,7218,grass, ,2.2409089,48.8871883,"10,1"
8441,656731759,7218,grass, ,2.2409591,48.8871861,"10,1"
8442,656731759,7218,grass, ,2.2410091,48.8871826,"10,1"
8443,656731759,7218,grass, ,2.241049,48.8871793,"10,1"
8444,656731759,7218,grass, ,2.2410892,48.8871742,"11,1"
8445,656731759,7218,grass, ,2.2411258,48.8871687,"11,1"
8446,656731759,7218,grass, ,2.2411769,48.8871593,"11,1"
8447,656731759,7218,grass, ,2.2411218,48.887144,"11,1"
8448,656731759,7218,grass, ,2.2410896,48.8871413,"11,1"
8449,656731759,7218,grass, ,2.2410634,48.887103,"10,1"
8450,656731759,7218,grass, ,2.2410232,48.887088,"10,1"
8451,656731759,7218,grass, ,2.2409427,48.8870884,"10,1"
8452,656731759,7218,grass, ,2.2408301,48.8870924,"10,1"
8453,656731759,7218,grass, ,2.2407848,48.8870961,"10,1"
8454,656731759,7218,grass, ,2.2407543,48.8870909,"10,1"
8455,656731759,7218,grass, ,2.2407302,48.8870682,"10,1"
8456,656731759,7218,grass, ,2.2406799,48.8870882,"10,1"
8457,656731759,7218,grass, ,2.2406436,48.8870968,"10,1"
8458,656731759,7218,grass, ,2.2406108,48.8870964,"10,1"
8459,656731759,7218,grass, ,2.2405595,48.8870876,"10,1"
8460,656731759,7218,grass, ,2.2405092,48.8870767,"10,1"
8461,656731759,7218,grass, ,2.2402574,48.8869641,"10,1"
8462,656731759,7218,grass, ,2.2402225,48.8869323,"10,1"
8463,656731759,7218,grass, ,2.2402132,48.8869324,"10,1"
8464,656731760,7218,grass, ,2.2403667,48.8871413,"10,1"
8465,656731760,7218,grass, ,2.2404244,48.8871517,"10,1"
8466,656731760,7218,grass, ,2.2405387,48.8871667,"10,1"
8467,656731760,7218,grass, ,2.240546,48.8871675,"10,1"
8468,656731760,7218,grass, ,2.2405493,48.8871664,"10,1"
8469,656731760,7218,grass, ,2.2405509,48.8871652,"10,1"
8470,656731760,7218,grass, ,2.2405521,48.8871634,"10,1"
8471,656731760,7218,grass, ,2.2405518,48.8871613,"10,1"
8472,656731760,7218,grass, ,2.2405511,48.887159,"10,1"
8473,656731760,7218,grass, ,2.2405494,48.8871563,"10,1"
8474,656731760,7218,grass, ,2.2405357,48.8871442,"10,1"
8475,656731760,7218,grass, ,2.2405089,48.8871275,"10,1"
8476,656731760,7218,grass, ,2.2404717,48.8871056,"10,1"
8477,656731760,7218,grass, ,2.2404224,48.8870823,"10,1"
8478,656731760,7218,grass, ,2.2403788,48.8870622,"10,1"
8479,656731760,7218,grass, ,2.2403909,48.8870792,"10,1"
8480,656731760,7218,grass, ,2.2404029,48.8871047,"10,1"
8481,656731760,7218,grass, ,2.2403909,48.887129,"10,1"
8482,656731760,7218,grass, ,2.2403667,48.8871413,"10,1"
8483,656731762,7201,forest, ,2.2400393,48.8869473,"10,1"
8484,656731762,7201,forest, ,2.2400509,48.8869689,"10,1"
8485,656731762,7201,forest, ,2.2400636,48.8869866,"10,1"
8486,656731762,7201,forest, ,2.2400878,48.8870117,"10,1"
8487,656731762,7201,forest, ,2.2401146,48.887032,"10,1"
8488,656731762,7201,forest, ,2.2401468,48.8870549,"10,1"
8489,656731762,7201,forest, ,2.240191,48.8870801,"10,1"
8490,656731762,7201,forest, ,2.240246,48.8871047,"10,1"
8491,656731762,7201,forest, ,2.2403037,48.8871246,"10,1"
8492,656731762,7201,forest, ,2.2403667,48.8871413,"10,1"
8493,656731762,7201,forest, ,2.2403909,48.887129,"10,1"
8494,656731762,7201,forest, ,2.2404029,48.8871047,"10,1"
8495,656731762,7201,forest, ,2.2403909,48.8870792,"10,1"
8496,656731762,7201,forest, ,2.2403788,48.8870622,"10,1"
8497,656731762,7201,forest, ,2.2403161,48.8870364,"10,1"
8498,656731762,7201,forest, ,2.2402611,48.8870102,"10,1"
8499,656731762,7201,forest, ,2.2402339,48.8869954,"10,1"
8500,656731762,7201,forest, ,2.2402162,48.8869808,"10,1"
8501,656731762,7201,forest, ,2.2402034,48.8869687,"10,1"
8502,656731762,7201,forest, ,2.240193,48.8869562,"10,1"
8503,656731762,7201,forest, ,2.2401843,48.8869418,"10,1"
8504,656731762,7201,forest, ,2.2400393,48.8869473,"10,1"
8505,656731763,7201,forest, ,2.2402225,48.8869323,"10,1"
8506,656731763,7201,forest, ,2.2402574,48.8869641,"10,1"
8507,656731763,7201,forest, ,2.2405092,48.8870767,"10,1"
8508,656731763,7201,forest, ,2.2405595,48.8870876,"10,1"
8509,656731763,7201,forest, ,2.2406108,48.8870964,"10,1"
8510,656731763,7201,forest, ,2.2406436,48.8870968,"10,1"
