OBJECTID,osm_id,code,fclass,name,ORIG_FID,X,Y,grid
668,44803976,7202,park,Parc des Ple?ades,18,2.256285000352534,48.894949399695065,
669,44803976,7202,park,Parc des Ple?ades,18,2.256287499568487,48.89493790006407,
670,44803976,7202,park,Parc des Ple?ades,18,2.256256099739233,48.894931499589056,
671,44803976,7202,park,Parc des Ple?ades,18,2.255215799969221,48.89471860038316,
672,44803976,7202,park,Parc des Ple?ades,18,2.25518960002006,48.89454909976121,
673,44803976,7202,park,Parc des Ple?ades,18,2.255106800338638,48.89452809969208,
674,44803976,7202,park,Parc des Ple?ades,18,2.255095899656112,48.89454489992727,
675,44803976,7202,park,Parc des Ple?ades,18,2.25506699994213,48.894589400180735,
676,44803976,7202,park,Parc des Ple?ades,18,2.254497899958153,48.89443230031048,
677,44803976,7202,park,Parc des Ple?ades,18,2.254558300225426,48.89431969979439,
678,44803976,7202,park,Parc des Ple?ades,18,2.253874800181904,48.8939521001094,
679,44803976,7202,park,Parc des Ple?ades,18,2.25383620038042,48.89398800014612,
680,44803976,7202,park,Parc des Ple?ades,18,2.253826399568709,48.89399589979097,
681,44803978,7202,park,Promenade Saint-Nicolas,19,2.248124300296297,48.8948634002258,"16,10"
682,44803978,7202,park,Promenade Saint-Nicolas,19,2.248437300341209,48.895043500257366,"16,10"
683,44803978,7202,park,Promenade Saint-Nicolas,19,2.248447999575546,48.895183700067776,"16,10"
684,44803978,7202,park,Promenade Saint-Nicolas,19,2.248615199731717,48.89515099981884,"16,10"
685,44803978,7202,park,Promenade Saint-Nicolas,19,2.248590300202238,48.894875100405606,"16,10"
686,44803978,7202,park,Promenade Saint-Nicolas,19,2.24873610009098,48.89481200037358,"16,10"
687,44803978,7202,park,Promenade Saint-Nicolas,19,2.24864039963478,48.89467829996363,"16,10"
688,44803978,7202,park,Promenade Saint-Nicolas,19,2.248703100367834,48.89463119977012,"16,10"
689,44803978,7202,park,Promenade Saint-Nicolas,19,2.248707599676038,48.894575799733445,"16,10"
690,44803978,7202,park,Promenade Saint-Nicolas,19,2.248615199731717,48.89451269970141,"16,10"
691,44803978,7202,park,Promenade Saint-Nicolas,19,2.248124300296297,48.8948634002258,"16,10"
692,45673401,7202,park,Square des Boudoux,20,2.256920499981163,48.89717849978797,
693,45673401,7202,park,Square des Boudoux,20,2.256944099990278,48.89718040005545,
694,45673401,7202,park,Square des Boudoux,20,2.257058400225048,48.89719250043362,
695,45673401,7202,park,Square des Boudoux,20,2.257110700298654,48.897198200336724,
696,45673401,7202,park,Square des Boudoux,20,2.257827799913059,48.8972757003134,
697,45673401,7202,park,Square des Boudoux,20,2.257836800328107,48.8972767003595,
698,45673401,7202,park,Square des Boudoux,20,2.257858699719293,48.897279099750726,
699,45673401,7202,park,Square des Boudoux,20,2.257901899553076,48.89716259977422,
700,45673401,7202,park,Square des Boudoux,20,2.257882299728408,48.89716269959894,
701,45673401,7202,park,Square des Boudoux,20,2.257777900130009,48.89714769980657,
702,45673401,7202,park,Square des Boudoux,20,2.257533600195529,48.897115499580714,
703,45673401,7202,park,Square des Boudoux,20,2.257521399992641,48.89711010005112,
704,45673401,7202,park,Square des Boudoux,20,2.257305499749066,48.89701510016681,
705,45673401,7202,park,Square des Boudoux,20,2.257254799569409,48.896960999650446,
706,45673401,7202,park,Square des Boudoux,20,2.257222000395075,48.896915000227125,
707,45673401,7202,park,Square des Boudoux,20,2.25717109966655,48.896912500111846,
708,45673401,7202,park,Square des Boudoux,20,2.257134099758957,48.896910699669085,
709,45673401,7202,park,Square des Boudoux,20,2.25710670011415,48.89691100004268,
710,45673401,7202,park,Square des Boudoux,20,2.25697120016082,48.89690029990896,
711,45673401,7202,park,Square des Boudoux,20,2.256920499981163,48.89717849978797,
712,45748327,7202,park, ,21,2.231196599743328,48.90001979987392,
713,45748327,7202,park, ,21,2.231434000079105,48.90021820020985,
714,45748327,7202,park, ,21,2.231419799783964,48.900270299734586,
715,45748327,7202,park, ,21,2.231507700420082,48.90028590027413,
716,45748327,7202,park, ,21,2.231519799898877,48.90032790041232,
717,45748327,7202,park, ,21,2.231556699981752,48.90026440018198,
718,45748327,7202,park, ,21,2.231679200234964,48.900232100131355,
719,45748327,7202,park, ,21,2.231644700442644,48.90014509971661,
720,45748327,7202,park, ,21,2.231722700442333,48.90003700030735,
721,45748327,7202,park, ,21,2.231631699843149,48.90000189976792,
722,45748327,7202,park, ,21,2.231928200026459,48.89951699970982,
723,45748327,7202,park, ,21,2.231575600133908,48.899416299922336,
724,45748327,7202,park, ,21,2.231196599743328,48.90001979987392,
725,46694079,7202,park, ,22,2.233597599849418,48.900529499636775,
726,46694079,7202,park, ,22,2.23431909984663,48.900635400203605,
727,46694079,7202,park, ,22,2.234421199878511,48.90033460036159,
728,46694079,7202,park, ,22,2.233699699881299,48.900228699794695,
729,46694079,7202,park, ,22,2.233597599849418,48.900529499636775,
730,58243827,7203,residential,Foyer Maurice Ravel,23,2.22566100005514,48.892094800434734,
731,58243827,7203,residential,Foyer Maurice Ravel,23,2.225685500285636,48.8921504001209,"0,7"
732,58243827,7203,residential,Foyer Maurice Ravel,23,2.225710299990396,48.89218709965496,"0,7"
733,58243827,7203,residential,Foyer Maurice Ravel,23,2.225831599648643,48.89235460018472,"0,7"
734,58243827,7203,residential,Foyer Maurice Ravel,23,2.225818099925391,48.892379800087774,"0,7"
735,58243827,7203,residential,Foyer Maurice Ravel,23,2.225848800082133,48.89242290009679,"0,7"
736,58243827,7203,residential,Foyer Maurice Ravel,23,2.225887899906695,48.89243300038271,"0,7"
737,58243827,7203,residential,Foyer Maurice Ravel,23,2.226048400113598,48.8926522002389,"0,8"
738,58243827,7203,residential,Foyer Maurice Ravel,23,2.22609410006271,48.89266279964852,"0,8"
739,58243827,7203,residential,Foyer Maurice Ravel,23,2.226304400227946,48.892596800202234,"0,7"
740,58243827,7203,residential,Foyer Maurice Ravel,23,2.226376499775711,48.8926172004235,"0,7"
741,58243827,7203,residential,Foyer Maurice Ravel,23,2.226424099992244,48.89260140023447,"0,7"
742,58243827,7203,residential,Foyer Maurice Ravel,23,2.226430100268942,48.89260340032672,"0,7"
743,58243827,7203,residential,Foyer Maurice Ravel,23,2.226483199839834,48.89258610006851,"0,7"
744,58243827,7203,residential,Foyer Maurice Ravel,23,2.2264848995585,48.892582199708784,"0,7"
745,58243827,7203,residential,Foyer Maurice Ravel,23,2.226505799802851,48.892575499759566,"0,7"
746,58243827,7203,residential,Foyer Maurice Ravel,23,2.226653300309636,48.89252819991657,"0,7"
747,58243827,7203,residential,Foyer Maurice Ravel,23,2.226687300078879,48.89246540025806,"0,7"
748,58243827,7203,residential,Foyer Maurice Ravel,23,2.226683000420167,48.89245999982916,"0,7"
749,58243827,7203,residential,Foyer Maurice Ravel,23,2.22667719979296,48.89245849975998,"0,7"
750,58243827,7203,residential,Foyer Maurice Ravel,23,2.226674300378704,48.89246180027192,"0,7"
751,58243827,7203,residential,Foyer Maurice Ravel,23,2.226664299917559,48.89245959963085,"0,7"
752,58243827,7203,residential,Foyer Maurice Ravel,23,2.226855000258126,48.89210019996432,"0,7"
753,58243827,7203,residential,Foyer Maurice Ravel,23,2.226845999843079,48.89208859960922,"0,7"
754,58243827,7203,residential,Foyer Maurice Ravel,23,2.226698199862085,48.89205259974773,"0,7"
755,58243827,7203,residential,Foyer Maurice Ravel,23,2.226644600268116,48.89197869975727,"0,7"
756,58243827,7203,residential,Foyer Maurice Ravel,23,2.226552099599758,48.89195809988644,"0,7"
757,58243827,7203,residential,Foyer Maurice Ravel,23,2.22654100016706,48.89194029960521,"0,7"
758,58243827,7203,residential,Foyer Maurice Ravel,23,2.226450899789256,48.891918800412384,"0,7"
759,58243827,7203,residential,Foyer Maurice Ravel,23,2.226433700255086,48.8919245003155,"0,7"
760,58243827,7203,residential,Foyer Maurice Ravel,23,2.22639980031056,48.89191609974824,"0,7"
761,58243827,7203,residential,Foyer Maurice Ravel,23,2.226394200232221,48.89190739970678,"0,7"
762,58243827,7203,residential,Foyer Maurice Ravel,23,2.226398999913954,48.89189640009886,"0,7"
763,58243827,7203,residential,Foyer Maurice Ravel,23,2.226368899605063,48.89188920012651,"0,7"
764,58243827,7203,residential,Foyer Maurice Ravel,23,2.226362099831079,48.891899699711416,"0,7"
765,58243827,7203,residential,Foyer Maurice Ravel,23,2.226106300265599,48.8918406996886,"0,7"
766,58243827,7203,residential,Foyer Maurice Ravel,23,2.226088599809089,48.89183940016824,"0,7"
767,58243827,7203,residential,Foyer Maurice Ravel,23,2.226062399859927,48.89184739963781,"0,7"
768,58243827,7203,residential,Foyer Maurice Ravel,23,2.226044599578643,48.891822400283615,"0,7"
769,58243827,7203,residential,Foyer Maurice Ravel,23,2.225890900045044,48.89187559967922,"0,7"
770,58243827,7203,residential,Foyer Maurice Ravel,23,2.225817900275899,48.89190739970678,"0,7"
771,58243827,7203,residential,Foyer Maurice Ravel,23,2.225751200257719,48.891949899868045,"0,7"
772,58243827,7203,residential,Foyer Maurice Ravel,23,2.225698300336319,48.89199640021377,"0,7"
773,58243827,7203,residential,Foyer Maurice Ravel,23,2.225667799829125,48.89204089956792,
774,58243827,7203,residential,Foyer Maurice Ravel,23,2.22566100005514,48.892094800434734,
775,64226466,7211,recreation_ground, ,24,2.246443300118244,48.88760130006,"14,2"
776,64226466,7211,recreation_ground, ,24,2.246500100399373,48.887678700211886,"14,2"
777,64226466,7211,recreation_ground, ,24,2.246505999951978,48.887676799944416,"14,2"
778,64226466,7211,recreation_ground, ,24,2.246531199855042,48.88771119991202,"14,2"
779,64226466,7211,recreation_ground, ,24,2.246823199830828,48.88761799957109,"15,2"
780,64226466,7211,recreation_ground, ,24,2.246798199577313,48.88758389997707,"15,2"
781,64226466,7211,recreation_ground, ,24,2.24680450022754,48.887581899884815,"15,2"
782,64226466,7211,recreation_ground, ,24,2.246748299794263,48.88750480010651,"15,2"
783,64226466,7211,recreation_ground, ,24,2.246443300118244,48.88760130006,"14,2"
784,64226468,7202,park,Le Michelet,25,2.247583000155373,48.88743640036961,"15,2"
785,64226468,7202,park,Le Michelet,25,2.247913699757476,48.887514000171045,"15,2"
786,64226468,7202,park,Le Michelet,25,2.248045400075228,48.88726999971078,"15,2"
787,64226468,7202,park,Le Michelet,25,2.247714699573749,48.8871923999094,"15,1"
788,64226468,7202,park,Le Michelet,25,2.247583000155373,48.88743640036961,"15,2"
789,82322881,7218,grass, ,26,2.247337600350022,48.89396640022927,"15,9"
790,82322881,7218,grass, ,26,2.24755480011396,48.8940947002103,"15,9"
791,82322881,7218,grass, ,26,2.247560300367638,48.89409780017337,"15,9"
792,82322881,7218,grass, ,26,2.247587500362897,48.894113100339375,"15,9"
793,82322881,7218,grass, ,26,2.247612300067658,48.894094200187226,"15,9"
794,82322881,7218,grass, ,26,2.247716599841283,48.894013500422766,"15,9"
795,82322881,7218,grass, ,26,2.247699199758301,48.894002900113776,"15,9"
796,82322881,7218,grass, ,26,2.247703500316334,48.89399849973103,"15,9"
797,82322881,7218,grass, ,26,2.247422099750168,48.893880300035846,"15,9"
798,82322881,7218,grass, ,26,2.247337600350022,48.89396640022927,"15,9"
799,82323099,7202,park,Place des Pleiades,27,2.252480399550848,48.89364460031811,"19,9"
800,82323099,7202,park,Place des Pleiades,27,2.252616600076067,48.89370709960304,"19,9"
801,82323099,7202,park,Place des Pleiades,27,2.252621200108365,48.89370980026712,"19,9"
802,82323099,7202,park,Place des Pleiades,27,2.252615799679461,48.8937145999489,"19,9"
803,82323099,7202,park,Place des Pleiades,27,2.25276559975265,48.89380320025754,"19,9"
804,82323099,7202,park,Place des Pleiades,27,2.252774299794169,48.89379660013304,"19,9"
805,82323099,7202,park,Place des Pleiades,27,2.252919300185624,48.89387960036333,"19,9"
806,82323099,7202,park,Place des Pleiades,27,2.253069100258813,48.89396540018311,"19,9"
807,82323099,7202,park,Place des Pleiades,27,2.253105500318611,48.89398630042746,"19,9"
808,82323099,7202,park,Place des Pleiades,27,2.253095400032748,48.89399420007232,"19,9"
809,82323099,7202,park,Place des Pleiades,27,2.253105000295591,48.894000200349005,"19,9"
810,82323099,7202,park,Place des Pleiades,27,2.253160699806472,48.89403410029354,"19,9"
811,82323099,7202,park,Place des Pleiades,27,2.253245399755429,48.89397450042293,"19,9"
812,82323099,7202,park,Place des Pleiades,27,2.25331919992118,48.89392180015103,"19,9"
813,82323099,7202,park,Place des Pleiades,27,2.253338400446864,48.89390840025254,"19,9"
814,82323099,7202,park,Place des Pleiades,27,2.253461899846855,48.89379169972722,"19,9"
815,82323099,7202,park,Place des Pleiades,27,2.253471299560886,48.89378260038677,"19,9"
816,82323099,7202,park,Place des Pleiades,27,2.253408699551869,48.89375319975045,"19,9"
817,82323099,7202,park,Place des Pleiades,27,2.253347200313101,48.89372370018867,"19,9"
818,82323099,7202,park,Place des Pleiades,27,2.25333159977356,48.89371629966757,"19,9"
819,82323099,7202,park,Place des Pleiades,27,2.252995899940856,48.89355700005559,"19,9"
820,82323099,7202,park,Place des Pleiades,27,2.253002800438935,48.89355039993109,"19,9"
821,82323099,7202,park,Place des Pleiades,27,2.252729699715928,48.89342340036967,"19,8"
822,82323099,7202,park,Place des Pleiades,27,2.25249530041782,48.89362939997688,"19,9"
823,82323099,7202,park,Place des Pleiades,27,2.252480399550848,48.89364460031811,"19,9"
824,98903390,7202,park,Parc Jacques Cartier,28,2.238340900412254,48.89684239975703,"9,12"
825,98903390,7202,park,Parc Jacques Cartier,28,2.238358500144727,48.896885099567726,"9,12"
826,98903390,7202,park,Parc Jacques Cartier,28,2.238347100338444,48.8969565003423,"9,12"
827,98903390,7202,park,Parc Jacques Cartier,28,2.238429399996846,48.897009699737914,"9,12"
828,98903390,7202,park,Parc Jacques Cartier,28,2.238619399765526,48.89707500041101,"9,12"
829,98903390,7202,park,Parc Jacques Cartier,28,2.238699899880544,48.897098100397045,"9,12"
830,98903390,7202,park,Parc Jacques Cartier,28,2.238734100198599,48.8970337997701,"9,12"
831,98903390,7202,park,Parc Jacques Cartier,28,2.238854499635522,48.896976600189994,"9,12"
832,98903390,7202,park,Parc Jacques Cartier,28,2.238877899995146,48.896999899825566,"9,12"
833,98903390,7202,park,Parc Jacques Cartier,28,2.238770100060094,48.89706409972848,"9,12"
834,98903390,7202,park,Parc Jacques Cartier,28,2.238763400110884,48.89710469962222,"9,12"
835,98903390,7202,park,Parc Jacques Cartier,28,2.23886519976918,48.897146799585194,
836,98903390,7202,park,Parc Jacques Cartier,28,2.239001900317476,48.89716419966811,
837,98903390,7202,park,Parc Jacques Cartier,28,2.239308099689083,48.89701059995929,"9,12"
838,98903390,7202,park,Parc Jacques Cartier,28,2.239524300306243,48.8968986001903,"9,12"
839,98903390,7202,park,Parc Jacques Cartier,28,2.239663099872189,48.89682930023207,"9,12"
840,98903390,7202,park,Parc Jacques Cartier,28,2.239635600402664,48.89679939957267,"9,12"
841,98903390,7202,park,Parc Jacques Cartier,28,2.239610199950789,48.89676859959127,"9,12"
842,98903390,7202,park,Parc Jacques Cartier,28,2.239600599687947,48.89675650011242,"9,12"
843,98903390,7202,park,Parc Jacques Cartier,28,2.239598800144563,48.896703600191074,"9,12"
844,98903390,7202,park,Parc Jacques Cartier,28,2.239612100218324,48.8966739999052,"9,12"
845,98903390,7202,park,Parc Jacques Cartier,28,2.23964209980312,48.89664269990072,"9,12"
846,98903390,7202,park,Parc Jacques Cartier,28,2.239587599987772,48.896613399988496,"9,12"
847,98903390,7202,park,Parc Jacques Cartier,28,2.239514000370889,48.89654159991495,"9,12"
848,98903390,7202,park,Parc Jacques Cartier,28,2.239465699582411,48.89649580014111,"9,12"
849,98903390,7202,park,Parc Jacques Cartier,28,2.23938980039901,48.89645659959245,"9,12"
850,98903390,7202,park,Parc Jacques Cartier,28,2.239293400270242,48.89642330039504,"9,12"
851,98903390,7202,park,Parc Jacques Cartier,28,2.239178699837169,48.89640619978633,"9,12"
852,98903390,7202,park,Parc Jacques Cartier,28,2.239096400178767,48.896448299749295,"9,12"
853,98903390,7202,park,Parc Jacques Cartier,28,2.238340900412254,48.89684239975703,"9,12"
854,99000167,7202,park,Square Deschanel,29,2.243056199683906,48.90070310026789,
855,99000167,7202,park,Square Deschanel,29,2.243258399655474,48.9007433997881,
856,99000167,7202,park,Square Deschanel,29,2.243304399978115,48.900608700231366,
857,99000167,7202,park,Square Deschanel,29,2.243244999756996,48.90059819974715,
858,99000167,7202,park,Square Deschanel,29,2.24310970035242,48.900574400088544,
859,99000167,7202,park,Square Deschanel,29,2.243083299854447,48.90063769977007,
860,99000167,7202,park,Square Deschanel,29,2.243056199683906,48.90070310026789,
861,102905728,7202,park, ,30,2.249463700189665,48.89599969992628,"16,11"
862,102905728,7202,park, ,30,2.250105899767505,48.8962053002345,"17,11"
863,102905728,7202,park, ,30,2.250180399605824,48.89610859973215,"17,11"
864,102905728,7202,park, ,30,2.250256000214279,48.89600980021214,"17,11"
865,102905728,7202,park, ,30,2.250291300403262,48.8960217000415,"17,11"
866,102905728,7202,park, ,30,2.250333299642136,48.89603550013828,"17,11"
867,102905728,7202,park, ,30,2.250375699978633,48.89604880021199,"17,11"
868,102905728,7202,park, ,30,2.250418499614113,48.89606160026266,"17,11"
869,102905728,7202,park, ,30,2.250461700347216,48.896073900290325,"17,11"
870,102905728,7202,park, ,30,2.250505199655265,48.89608580011964,"17,11"
871,102905728,7202,park, ,30,2.250549000236219,48.89609700027637,"17,11"
872,102905728,7202,park, ,30,2.250592899742571,48.896107900059576,"17,11"
873,102905728,7202,park, ,30,2.250637200346546,48.89611819999499,"17,11"
874,102905728,7202,park, ,30,2.250688600198771,48.89612930032701,"17,11"
875,102905728,7202,park, ,30,2.250734300147883,48.89613870004104,"17,11"
876,102905728,7202,park, ,30,2.250780299571204,48.89614749990727,"17,11"
877,102905728,7202,park, ,30,2.250826399718619,48.89615589957514,"17,11"
878,102905728,7202,park, ,30,2.250907700230243,48.89617059989331,"18,11"
879,102905728,7202,park, ,30,2.250969200368331,48.89617910028528,"18,11"
880,102905728,7202,park, ,30,2.251060200068253,48.89619279965802,"18,11"
881,102905728,7202,park, ,30,2.251171599989391,48.89620309959344,"18,11"
882,102905728,7202,park, ,30,2.251320999864277,48.89621519997155,"18,11"
883,102905728,7202,park, ,30,2.251498400131084,48.896218299934674,"18,11"
884,102905728,7202,park, ,30,2.250960100128566,48.89595049981575,"18,11"
885,102905728,7202,park, ,30,2.250590299802525,48.89573060028704,"17,11"
886,102905728,7202,park, ,30,2.250400200209128,48.895848899806936,"17,11"
887,102905728,7202,park, ,30,2.250398100292159,48.895849700203534,"17,11"
888,102905728,7202,park, ,30,2.250395899651096,48.895850300051336,"17,11"
889,102905728,7202,park, ,30,2.250393400435144,48.89585039987611,"17,11"
890,102905728,7202,park, ,30,2.250390900319815,48.89585039987611,"17,11"
891,102905728,7202,park, ,30,2.250388699678808,48.89585010040184,"17,11"
892,102905728,7202,park, ,30,2.250386599761839,48.89584949965473,"17,11"
893,102905728,7202,park, ,30,2.25038409964651,48.89584849960863,"17,11"
894,102905728,7202,park, ,30,2.250120400436174,48.89566409991834,"17,11"
895,102905728,7202,park, ,30,2.250119000191774,48.8956630998722,"17,11"
896,102905728,7202,park, ,30,2.250118000145619,48.895661900176606,"17,11"
897,102905728,7202,park, ,30,2.250116900274747,48.89566059975692,"17,11"
898,102905728,7202,park, ,30,2.250116199702916,48.89565920041184,"17,11"
899,102905728,7202,park, ,30,2.250116199702916,48.895657800167385,"17,11"
900,102905728,7202,park, ,30,2.250116300426953,48.89565639992298,"17,11"
901,102905728,7202,park, ,30,2.250117000099522,48.89565510040262,"17,11"
902,102905728,7202,park, ,30,2.250118099970393,48.89565370015816,"17,11"
903,102905728,7202,park, ,30,2.250119199841265,48.89565260028735,"17,11"
904,102905728,7202,park, ,30,2.250121000283968,48.89565150041648,"17,11"
905,102905728,7202,park, ,30,2.250142700025606,48.89563720029662,"17,11"
906,102905728,7202,park, ,30,2.250046999569406,48.89556840036146,"17,11"
907,102905728,7202,park, ,30,2.249969600316831,48.895619900038405,"17,11"
908,102905728,7202,park, ,30,2.249974599648112,48.89562330037506,"17,11"
909,102905728,7202,park, ,30,2.249741999893445,48.89582500032356,"17,11"
910,102905728,7202,park, ,30,2.249463700189665,48.89599969992628,"16,11"
911,114197655,7202,park,Parc de la Folie Saint-James,31,2.256515299641421,48.88198520025685,
912,114197655,7202,park,Parc de la Folie Saint-James,31,2.256565800171586,48.882121800081045,
913,114197655,7202,park,Parc de la Folie Saint-James,31,2.256583499728777,48.88211829991968,
914,114197655,7202,park,Parc de la Folie Saint-James,31,2.256626099714765,48.882236299965314,
915,114197655,7202,park,Parc de la Folie Saint-James,31,2.256610599899318,48.88223770020977,
916,114197655,7202,park,Parc de la Folie Saint-James,31,2.256620999659447,48.882271899628506,
917,114197655,7202,park,Parc de la Folie Saint-James,31,2.256639200139034,48.88226929968847,
918,114197655,7202,park,Parc de la Folie Saint-James,31,2.256733100152474,48.88252159999189,
919,114197655,7202,park,Parc de la Folie Saint-James,31,2.25671889985739,48.88252410010716,
920,114197655,7202,park,Parc de la Folie Saint-James,31,2.256769100014026,48.88265960006055,
921,114197655,7202,park,Parc de la Folie Saint-James,31,2.256706599829784,48.8826693001481,
922,114197655,7202,park,Parc de la Folie Saint-James,31,2.257788299890194,48.88309730010036,
923,114197655,7202,park,Parc de la Folie Saint-James,31,2.259190199967804,48.88279810015223,
924,114197655,7202,park,Parc de la Folie Saint-James,31,2.259380699759561,48.88275740043372,
925,114197655,7202,park,Parc de la Folie Saint-James,31,2.259238999879983,48.882458499959846,
926,114197655,7202,park,Parc de la Folie Saint-James,31,2.259288799838316,48.88244030037959,
927,114197655,7202,park,Parc de la Folie Saint-James,31,2.259238900055266,48.88230760001579,
928,114197655,7202,park,Parc de la Folie Saint-James,31,2.259195999695692,48.882193699979325,
929,114197655,7202,park,Parc de la Folie Saint-James,31,2.259171399640422,48.88212830038082,
930,114197655,7202,park,Parc de la Folie Saint-James,31,2.259188900447441,48.8821248002194,
931,114197655,7202,park,Parc de la Folie Saint-James,31,2.259115399755956,48.881921600201736,
932,114197655,7202,park,Parc de la Folie Saint-James,31,2.259036399710112,48.88171199970906,
933,114197655,7202,park,Parc de la Folie Saint-James,31,2.258972099982486,48.881719000031865,
934,114197655,7202,park,Parc de la Folie Saint-James,31,2.258913299609162,48.88172610017944,
935,114197655,7202,park,Parc de la Folie Saint-James,31,2.258844100374972,48.881598300221405,
936,114197655,7202,park,Parc de la Folie Saint-James,31,2.2587004004032,48.88160710008765,
937,114197655,7202,park,Parc de la Folie Saint-James,31,2.258587000389809,48.881614100410445,
938,114197655,7202,park,Parc de la Folie Saint-James,31,2.25783370036504,48.88166250012432,
939,114197655,7202,park,Parc de la Folie Saint-James,31,2.257841299636311,48.88168300017037,
940,114197655,7202,park,Parc de la Folie Saint-James,31,2.25787950013887,48.881751599556715,
941,114197655,7202,park,Parc de la Folie Saint-James,31,2.257906600309411,48.881807100317474,
942,114197655,7202,park,Parc de la Folie Saint-James,31,2.256515299641421,48.88198520025685,
943,130206605,7202,park,Square Kruger,32,2.255954600224641,48.89845030034115,
944,130206605,7202,park,Square Kruger,32,2.256033799919976,48.8984771001381,
945,130206605,7202,park,Square Kruger,32,2.256376300425984,48.89859670007769,
946,130206605,7202,park,Square Kruger,32,2.256440699978384,48.89859849962113,
947,130206605,7202,park,Square Kruger,32,2.25646749977534,48.89857910034527,
948,130206605,7202,park,Square Kruger,32,2.256455000098242,48.89840070003231,
949,130206605,7202,park,Square Kruger,32,2.2564453998354,48.89826400038339,
950,130206605,7202,park,Square Kruger,32,2.256443799941451,48.898241199871514,
951,130206605,7202,park,Square Kruger,32,2.256440500328893,48.89819280015763,
952,130206605,7202,park,Square Kruger,32,2.256201900297526,48.89810910025482,
953,130206605,7202,park,Square Kruger,32,2.256205899582653,48.89816059993177,
954,130206605,7202,park,Square Kruger,32,2.256212200232881,48.898240699848486,
955,130206605,7202,park,Square Kruger,32,2.256134399882683,48.8981983004113,
956,130206605,7202,park,Square Kruger,32,2.256071100201154,48.89828870026338,
957,130206605,7202,park,Square Kruger,32,2.256047299643228,48.898321699986525,
958,130206605,7202,park,Square Kruger,32,2.255954600224641,48.89845030034115,
959,135920755,7202,park,Square des Brunettes,33,2.254125700240934,48.897740999647446,
960,135920755,7202,park,Square des Brunettes,33,2.254145499715094,48.89783400033889,
961,135920755,7202,park,Square des Brunettes,33,2.25423369982542,48.89786750008511,
962,135920755,7202,park,Square des Brunettes,33,2.254267199571643,48.897879399914416,
963,135920755,7202,park,Square des Brunettes,33,2.254423599769382,48.89793449957756,
964,135920755,7202,park,Square des Brunettes,33,2.254624199847001,48.897703200242574,
965,135920755,7202,park,Square des Brunettes,33,2.254667000381801,48.897651400192046,
966,135920755,7202,park,Square des Brunettes,33,2.254720699800487,48.89765209986456,
967,135920755,7202,park,Square des Brunettes,33,2.254795199638807,48.89759779969876,
968,135920755,7202,park,Square des Brunettes,33,2.254847899910715,48.897533099772765,
969,135920755,7202,park,Square des Brunettes,33,2.254788600413633,48.89750989996196,
970,135920755,7202,park,Square des Brunettes,33,2.254654300155892,48.89745730041415,
971,135920755,7202,park,Square des Brunettes,33,2.254588700008526,48.897490499786784,
972,135920755,7202,park,Square des Brunettes,33,2.254539099699741,48.89751440016949,
973,135920755,7202,park,Square des Brunettes,33,2.254495399842881,48.89753940042306,
974,135920755,7202,park,Square des Brunettes,33,2.254125700240934,48.897740999647446,
975,138146131,7202,park,Jardin des Tournelles,34,2.252954700199325,48.89839710004617,
976,138146131,7202,park,Jardin des Tournelles,34,2.253027100120619,48.89842740000455,
977,138146131,7202,park,Jardin des Tournelles,34,2.253272199552441,48.898513500197915,
978,138146131,7202,park,Jardin des Tournelles,34,2.253265999626251,48.89852110036856,
979,138146131,7202,park,Jardin des Tournelles,34,2.253316599981133,48.898538600276254,
980,138146131,7202,park,Jardin des Tournelles,34,2.253323100280909,48.89853109993038,
981,138146131,7202,park,Jardin des Tournelles,34,2.253395500202203,48.89855689968124,
982,138146131,7202,park,Jardin des Tournelles,34,2.253389300276012,48.89856420037761,
983,138146131,7202,park,Jardin des Tournelles,34,2.25341669992082,48.898573899565854,
984,138146131,7202,park,Jardin des Tournelles,34,2.25342289984701,48.89856630029459,
985,138146131,7202,park,Jardin des Tournelles,34,2.253440299929935,48.89857290041908,
986,138146131,7202,park,Jardin des Tournelles,34,2.253434199828519,48.89858010039137,
987,138146131,7202,park,Jardin des Tournelles,34,2.253485099657667,48.898597899773335,
988,138146131,7202,park,Jardin des Tournelles,34,2.253490900284874,48.89859040032678,
989,138146131,7202,park,Jardin des Tournelles,34,2.253567500040163,48.89861720012374,
990,138146131,7202,park,Jardin des Tournelles,34,2.253561300113972,48.89862469957029,
991,138146131,7202,park,Jardin des Tournelles,34,2.253666799583186,48.89866159965317,
992,138146131,7202,park,Jardin des Tournelles,34,2.253673000408696,48.898653799833035,
993,138146131,7202,park,Jardin des Tournelles,34,2.253708299698303,48.89866659988371,
994,138146131,7202,park,Jardin des Tournelles,34,2.253720400076475,48.898692299809845,
995,138146131,7202,park,Jardin des Tournelles,34,2.253708199873586,48.89869460027563,
996,138146131,7202,park,Jardin des Tournelles,34,2.253731799882701,48.89874629960213,
997,138146131,7202,park,Jardin des Tournelles,34,2.253744400283892,48.89874390021089,
998,138146131,7202,park,Jardin des Tournelles,34,2.253756499762687,48.898769600136966,
999,138146131,7202,park,Jardin des Tournelles,34,2.253687900376349,48.8988559998046,
1000,138146131,7202,park,Jardin des Tournelles,34,2.253667799629284,48.898880900233394,
1001,138146131,7202,park,Jardin des Tournelles,34,2.253629100003025,48.89892920012255,
